Revised	Mayfair	WizKids Red Expansion	D	128	Occupation	3+	Building Tycoon					Farm Planner	Each time after another player builds 1 or more rooms, you can give them 1 food to build exactly 1 room yourself. (You must pay the building cost of the room.)
Revised	Mayfair	WizKids Red Expansion	D	162	Occupation	4+	Clay Firer					Building Resource Provider	When you play this card, you immediately get 2 clay. At any time, you can turn clay into stone: you get 1 stone for 2 clay, and 2 stone for 3 clay.
Revised	Mayfair	WizKids White Expansion	C	89	Occupation	1+	Stable Master					Farm Planner	When you play this card, you can immediately build exactly 1 stable for 1 wood. Exactly one of your unfenced stables can hold up to 3 animals of one type.
Revised	Mayfair	WizKids White Expansion	C	113	Occupation	1+	Winter Caretaker					Crop Provider	When you play this card, you immediately get 1 grain. At the end of each harvest, you can buy exactly 1 vegetable for 2 food.
Revised	Mayfair	WizKids White Expansion	C	118	Occupation	1+	Wood Collector					Building Resource Provider	Place 1 wood on each of the next 5 round spaces. At the start of these rounds, you get the wood.
Revised	Mayfair	WizKids White Expansion	C	126	Occupation	1+	Excavator					Building Resource Provider	Each time after you use the "Day Laborer" action space, you get 1 additional wood and clay, and you can buy 1 stone for 1 food.
Revised	Mayfair	WizKids White Expansion	C	128	Occupation	3+	Wooden Hut Extender					Farm Planner	Wood rooms now cost you 1 reed, and additionally 5 wood through round 5, 4 wood in rounds 6 and 7, and 3 wood in round 8 and later.
Revised	Mayfair	WizKids White Expansion	C	152	Occupation	4+	Puppeteer					Actions Booster	Each time another player uses the "Traveling Players" accumulation space, you can pay them 1 food to immediately play an occupation without paying an occupation cost.
Revised	Mayfair	WizKids White Expansion	C	166	Occupation	4+	Cattle Whisperer					Livestock Provider	Add 5 and 8 to the current round and place 1 cattle on each corresponding round space. At the start of these rounds, you get the cattle.
Revised	Mayfair	WizKids White Expansion	D	90	Occupation	1+	Plow Maker					Farm Planner	Each time you use the "Farmland" or "Cultivation" action space, you can pay 1 food to plow 1 additional field.
Revised	Mayfair	WizKids White Expansion	D	107	Occupation	1+	Bellfounder					Food Provider	In the returning home phase of each round, if you have at least 1 clay, you can use this card to discard all of your clay and get your choice of 3 food or 1 bonus point.
Revised	Mayfair	WizKids White Expansion	D	121	Occupation	1+	Clay Plasterer					Building Resource Provider	Renovating to clay only costs you exactly 1 clay and 1 reed. Each clay room only costs you 3 clay and 2 reed to build.
Revised	Mayfair	WizKids White Expansion	D	132	Occupation	3+	Hide Farmer					Points Provider	During scoring, you can pay 1 food each for any number of unused farmyard spaces. If you do, you do not lose points for these spaces.
Revised	Mayfair	WizKids Yellow Expansion	C	119	Occupation	1+	Skillful Renovator					Building Resource Provider	When you play this card, you immediately get 1 wood and 1 clay. Each time after you renovate, you get a number of wood equal to the number of people you placed that round.
Revised	Mayfair	WizKids Yellow Expansion	C	123	Occupation	1+	Freemason					Building Resource Provider	As long as you live in a clay/stone house with exactly 2 rooms, at the start of each work phase, you get 2 clay/stone.
Revised	Mayfair	WizKids Yellow Expansion	C	167	Occupation	4+	Cattle Buyer					Livestock Provider	Each time another player uses the "Fencing" action space, you can buy exactly 1 sheep/wild boar/cattle from the general supply for 1/2/2 food.
Revised	Mayfair	WizKids Yellow Expansion	D	88	Occupation	1+	Millwright					Farm Planner	You immediately get 1 grain. Each time you build fences, stables, and rooms, or renovate your house, you can replace up to 2 building resources of any type with 1 grain each.
Revised	Mayfair	WizKids Yellow Expansion	D	89	Occupation	1+	Stablehand					Farm Planner	Each time you build at least 1 fence, you can also build a stable without paying wood for the stable.
Revised	Mayfair	WizKids Yellow Expansion	D	96	Occupation	1+	Furnisher					Actions Booster	When you play this card, you immediately get 2 wood. After each new room you build, you can build or play 1 improvement for 1 wood less.
Revised	Mayfair	WizKids Yellow Expansion	D	101	Occupation	1+	Sugar Baker					Points Provider	Each time after you use the "Grain Utilization" action space, you can buy 1 bonus point for 1 food. Place the food on the action space (for the next visitor).
Revised	Mayfair	WizKids Yellow Expansion	D	108	Occupation	1+	Stone Carver					Food Provider	Each harvest, you can use this card to turn exactly 1 stone into 3 food.
Revised	Mayfair	WizKids Yellow Expansion	D	141	Occupation	3+	Seed Seller					Crop Provider	When you play this card, you immediately get 1 grain. Each time you use the "Grain Seeds" action space, you get 1 additional grain.
Revised	Mayfair	WizKids Yellow Expansion	D	146	Occupation	3+	Porter					Building Resource Provider	Each time you take at least 4 of the same building resource from an accumulation space, you get 1additional building resource of the accumulating type and 1 food.
Revised	Mayfair	WizKids Yellow Expansion	D	154	Occupation	4+	Chimney Sweep					Points Provider	Renovating to stone costs you 2 stone less. During scoring, you get 1 bonus point for each other player living in a stone house.
Revised	Lookout	Bubulcus Expansion	B	85	Occupation	1+	Farm Hand					Farm Planner	Once you have 4 field tiles arranged in a 2x2, you can use a "Build Stables" action to build a stable in the center of the 2x2. This stable provides room for a person but no animal.
Revised	Lookout	Bubulcus Expansion	B	86	Occupation	1+	Truffle Searcher					Farm Planner	This card can hold a number of wild boar equal to the number of completed feeding phases.
Revised	Lookout	Bubulcus Expansion	B	88	Occupation	1+	Established Person					Farm Planner	If your house has exactly 2 rooms, immediately renovate it without paying any building resources. If you do, you can immediately afterward take a "Build Fences" action.
Revised	Lookout	Bubulcus Expansion	B	90	Occupation	1+	Cooperative Plower					Farm Planner	Each time you use the "Farmland" action space while the "Grain Seeds" action space is occupied, you can plow 1 additional field.
Revised	Lookout	Bubulcus Expansion	B	92	Occupation	1+	Little Stick Knitter					Actions Booster	From Round 5 on, each time you use the "sheep Market" accumulation space, you can also take a "Family Growth with Room Only" action.
Revised	Lookout	Bubulcus Expansion	B	93	Occupation	1+	Confidant					Actions Booster	Place 1 food from your supply on each of the next 2, 3, or 4 round spaces. At the start of these rounds, you get the food back and your choice of a "sow" or "Build Fences" action.
Revised	Lookout	Bubulcus Expansion	B	94	Occupation	1+	Stock Protector					Actions Booster	Each time before you use the "Fencing" action space, you get 2 wood. Immediately after that "Fencing" action, you can place another person.
Revised	Lookout	Bubulcus Expansion	B	96	Occupation	1+	Tree Farm Joiner					Actions Booster	Place 1 wood on each of the next 2 odd-numbered round spaces. At the start of these rounds, you get the wood and, immediately afterward, a "Minor Improvement" action.
Revised	Lookout	Bubulcus Expansion	B	100	Occupation	1+	Clutterer					Points Provider	During scoring, you get 1 bonus point for each card played after this on that has "accumulation space(s)" in its text.
Revised	Lookout	Bubulcus Expansion	B	101	Occupation	1+	Furniture Carpenter					Points Provider	Each harvest, if any player (including you) owns the Joinery or an upgrade thereof, you can buy exactly 1 bonus point for 2 food.
Revised	Lookout	Bubulcus Expansion	B	103	Occupation	1+	Field Merchant					Goods Provider	When you play this card, you immediately get 1 wood and 1 reed. Each time you decline a "Minor/Major Improvement" action, you get 1 food/vegetable instead.
Revised	Lookout	Bubulcus Expansion	B	105	Occupation	1+	Case Builder					Goods Provider	When you play this card, you immediately get 1 good of each of the following types, If you have at least 2 of that good in your supply already, food, grain, vegetable, reed, wood.
Revised	Lookout	Bubulcus Expansion	B	106	Occupation	1+	Moral Crusader					Food Provider	Immediately before the start of each round, if there are goods on the remaining round space that are promised to you, you get 1 food.
Revised	Lookout	Bubulcus Expansion	B	110	Occupation	1+	Pavior					Food Provider	At the end of each preparation phase, if you have at least 1 stone in your supply, you get 1 food. In round 14, you get 1 vegetable instead.
Revised	Lookout	Bubulcus Expansion	B	111	Occupation	1+	Rustic					Food Provider	For each clay room you build, you get 2 food and 1 bonus point. (this does not apply to stone rooms and renovated wood rooms.)
Revised	Lookout	Bubulcus Expansion	B	112	Occupation	1+	Silokeeper					Crop Provider	Each time you use the action space card that has been revealed right before the most recent harvest, you also get 1 grain.
Revised	Lookout	Bubulcus Expansion	B	113	Occupation	1+	Patch Caregiver					Crop Provider	When you play this card, you can choose to buy 1 grain for 1 food, or 1 vegetable for 3 food. This card is a field.
Revised	Lookout	Bubulcus Expansion	B	115	Occupation	1+	Tinsmith Master					Crop Provider	You can hold 1 additional animal in each pasture without a stable. Each time you sow in a field, you can place 1 additional crop of the respective type in that field.
Revised	Lookout	Bubulcus Expansion	B	116	Occupation	1+	Shoreforester					Building Resource Provider	When you play this card and each time 1 reed is placed on an empty "Reed Bank" accumulation space in the preparation phase, you get 1 wood.
Revised	Lookout	Bubulcus Expansion	B	117	Occupation	1+	Informant					Building Resource Provider	When you play this card, you immediately get 1 wood. After each work phase, if you have more stone than clay in your supply, you get 1 wood.
Revised	Lookout	Bubulcus Expansion	B	119	Occupation	1+	Lumberjack					Building Resource Provider	You immediately get 1 wood. Additionally, place 1 wood on each of the next round spaces, up to the number of fences you built. At the start of these rounds, you get the wood.
Revised	Lookout	Bubulcus Expansion	B	120	Occupation	1+	Sweep					Building Resource Provider	Each time before you use the action space card left of the card that has been most recently placed on a round space, you get 2 clay.
Revised	Lookout	Bubulcus Expansion	B	122	Occupation	1+	Mineralogist					Building Resource Provider	Each time you use a clay/stone accumulation space, you also get 1 of the other good, stone/clay.
Revised	Lookout	Bubulcus Expansion	B	124	Occupation	1+	Trimmer					Building Resource Provider	In each work phase, after you enclose at least one farmyard space, you get 2 stone. (Subdividing an existing pasture does not count.)
Revised	Lookout	Bubulcus Expansion	B	125	Occupation	1+	Estate Worker					Building Resource Provider	Place 1 wood, 1 clay, 1 reed, and 1 stone in this order on the next 4 round spaces. At the start of these rounds, you get the respective building resource.
Revised	Lookout	Bubulcus Expansion	B	127	Occupation	3+	Seducer					Farm Planner	When you play this card in round 5 or later, you can immediately pay 1 stone, 1 grain, 1 vegetable, and 1 sheep to take a "Family Growth Even without Room" action.
Revised	Lookout	Bubulcus Expansion	B	128	Occupation	3+	Plumber					Farm Planner	Each time after you use the "Major Improvement" action space, you can take a "renovation" action, paying 2 clay or 2 stone less for the renovation.
Revised	Lookout	Bubulcus Expansion	B	129	Occupation	3+	Seatmate					Actions Booster	You can use the action space on round space 13 even if it is occupied by one or more people of the players to your immediate left and right.
Revised	Lookout	Bubulcus Expansion	B	130	Occupation	3+	Full Peasant					Actions Booster	Each time after you use the "Grain Utilization" or "Fencing" action space while the other is unoccupied, you can pay 1 food to use the other space with the same person.
Revised	Lookout	Bubulcus Expansion	B	131	Occupation	3+	Equipper					Actions Booster	Immediately after each time you use a wood accumulation space, you can play a minor improvement.
Revised	Lookout	Bubulcus Expansion	B	132	Occupation	3+	Estate Master					Points Provider	Once you have no unused farmyard spaces left, you get 1 bonus point for each vegetable that you harvest.
Revised	Lookout	Bubulcus Expansion	B	133	Occupation	3+	Village Peasant					Points Provider	At the start of scoring, you get a number of vegetables equal to the smallest of the numbers of major improvements, minor improvements, and occupations you have.
Revised	Lookout	Bubulcus Expansion	B	134	Occupation	3+	Housebook Master					Points Provider	After playing this card, if you renovate to stone in round 13/12/11 or before, you immediately get 1/2/3 food and 1/2/3 bonus points.
Revised	Lookout	Bubulcus Expansion	B	135	Occupation	3+	Nutrition Expert					Points Provider	At the start of each round, you can exchange a set comprised of 1 animal of any type, 1 grain, and 1 vegetable for 5 food and 2 bonus points.
Revised	Lookout	Bubulcus Expansion	B	137	Occupation	3+	Wholesaler					Goods Provider	Place 1 vegetable, 1 wild boar, 1 stone, and 1 cattle on this card. Each time you use an action space card on round spaces 8 to 11, you get the corresponding good from this card.
Revised	Lookout	Bubulcus Expansion	B	138	Occupation	3+	Forest Guardian					Goods Provider	When you play this card, you immediately get 2 wood. Each time before another player takes at least 5 wood from an accumulation space, they must first pay you 1 food.
Revised	Lookout	Bubulcus Expansion	B	139	Occupation	3+	Forest Scientist					Food Provider	In the returning home phase of each round, if there is no wood left on the game board, you get 1 food—from round 5 on, even 2 food.
Revised	Lookout	Bubulcus Expansion	B	140	Occupation	3+	Farmyard Worker					Food Provider	At the end of each work phase in which you placed at least 1 good on 1 of your farmyard spaces, you get 2 food.
Revised	Lookout	Bubulcus Expansion	B	141	Occupation	3+	Field Caretaker					Crop Provider	When you play this card, you can immediately exchange 0/1/3 clay for 1/2/3 grain. This card is a field.
Revised	Lookout	Bubulcus Expansion	B	143	Occupation	3+	Clay Warden					Building Resource Provider	Each time another player uses the "Hollow" accumulation space, you get 1 clay. In a 3-/4-player game, you also get 1 additional clay/food.
Revised	Lookout	Bubulcus Expansion	B	144	Occupation	3+	Collier					Building Resource Provider	Each time after you use the "Clay Pit" or "Hollow" accumulation space, you get 1 wood. On "Clay Pit" you also get 1 additional reed.
Revised	Lookout	Bubulcus Expansion	B	146	Occupation	3+	Illusionist					Building Resource Provider	Each time you use a building resource accumulation space, you can discard exactly 1 card from your hand to get 1 additional building resource of the accumulating type.
Revised	Lookout	Bubulcus Expansion	B	147	Occupation	3+	Huntsman					Livestock Provider	Each time after you use a wood accumulation space, you can pay 1 grain to get 1 wild boar.
Revised	Lookout	Bubulcus Expansion	B	148	Occupation	4+	Pet Broker					Farm Planner	When you play this card, you immediately get 1 sheep. You can keep 1 sheep on each occupation in front of you.
Revised	Lookout	Bubulcus Expansion	B	149	Occupation	4+	Open Air Farmer					Farm Planner	When you play this card, you remove exactly 3 stables in your supply from play to build a pasture covering 2 farmyard spaces. You only need to pay a total of 2 wood for fences
Revised	Lookout	Bubulcus Expansion	B	150	Occupation	4+	Large-Scale Farmer					Actions Booster	Each time after you use the "Farm Expansion" or "Major Improvement" action space while the other is unoccupied, you can pay 1 food to use that other space with the same person.
Revised	Lookout	Bubulcus Expansion	B	151	Occupation	4+	Little Peasant					Actions Booster	You immediately get 1 stone. As long as you live in a wooden house with exactly 2 rooms, actions spaces—excluding Meeting Place—are not considered occupied for you.
Revised	Lookout	Bubulcus Expansion	B	152	Occupation	4+	Junior Artist					Actions Booster	Each time after you use the "Day Laborer" action space, you can pay 1 food to use an unoccupied "Traveling Players" or "Lessons" action space with the same person.
Revised	Lookout	Bubulcus Expansion	B	153	Occupation	4+	Housemaster					Points Provider	During scoring, total the point values of your major improvements. The smallest value counts double. If the total is at least 5/7/9/11, you get 1/2/3/4 bonus points.
Revised	Lookout	Bubulcus Expansion	B	154	Occupation	4+	Sheep Keeper					Points Provider	You can only play this card if you have less than 7 sheep. Once this game, when you have 7 sheep on your farm, you immediately get 3 bonus points and 2 food.
Revised	Lookout	Bubulcus Expansion	B	155	Occupation	4+	Art Teacher					Goods Provider	When you play this card, you immediately get 1 wood and 1 reed. Each time you pay an occupation cost, you can use food from the "traveling Players" accumulation space.
Revised	Lookout	Bubulcus Expansion	B	157	Occupation	4+	Salter					Food Provider	At any time, you can pay 1 sheep/wild boar/cattle from you farm. If you do, place 1 food on each of the next 3/5/7 round spaces. At the start of these rounds, you get the food.
Revised	Lookout	Bubulcus Expansion	B	158	Occupation	4+	District Manager					Food Provider	At the end of each work phase, if you used both the "Forest" and "Grove" accumulation spaces, you get 5 food.
Revised	Lookout	Bubulcus Expansion	B	159	Occupation	4+	Lieutenant General					Food Provider	For each field tile that another player places next to an existing field tile, you get 1 food from the general supply. In round 14, you get 1 grain instead.
Revised	Lookout	Bubulcus Expansion	B	160	Occupation	4+	Pub Owner					Crop Provider	Immediately, when you play this card, and at the end of each work phase, in which the "Forest", "Clay Pit", and "Reed Bank" accumulation spaces are all occupied, you get 1 grain.
Revised	Lookout	Bubulcus Expansion	B	161	Occupation	4+	Weakling					Crop Provider	Each time it is your turn in the work phase, if there are one or more accumulation spaces with 5+ goods on them and you do not use any of them, you get 1 vegetable.
Revised	Lookout	Bubulcus Expansion	B	162	Occupation	4+	Forest Clearer					Building Resource Provider	Each time you obtain exactly 2/3/4 wood from a wood accumulation space, you get 1 additional wood and 1/0/1 food.
Revised	Lookout	Bubulcus Expansion	B	165	Occupation	4+	Game Provider					Livestock Provider	Immediately before each harvest, you can discard 1/3/4 grain from different fields to get 1/2/3 wild boars.
Revised	Lookout	Bubulcus Expansion	B	167	Occupation	4+	Stable Sergeant					Livestock Provider	When you play this card, you can pay 2 food to get 1 sheep, 1 wild boar, and 1 cattle, but only if you can accommodate all three animals on your farm.
Revised	Lookout	Bubulcus Expansion	B	168	Occupation	4+	Pasture Master					Livestock Provider	Each time you renovate, you get 2 food and 1 additional animal of the respective type in each of your pastures with stable.
Revised	Lookout	Corbarius Expansion	C	85	Occupation	1+	Den Builder					Farm Planner	When you live in a clay or stone house, you can pay 1 grain and 2 food. If you do, for the rest of the game, this card provides room for exactly one person.
Revised	Lookout	Corbarius Expansion	C	88	Occupation	1+	Carpenter's Apprentice					Farm Planner	Wood rooms cost you 2 woods less. Your 3rd and 4th stable each cost you 1 wood less. Your 13th to 15th fence each cost you nothing.
Revised	Lookout	Corbarius Expansion	C	89	Occupation	1+	Stable Master					Farm Planner	When you play this card, you can immediately build exactly 1 stable for 1 wood. Exactly one of your unfenced stables can hold up to 3 animals of one type.
Revised	Lookout	Corbarius Expansion	C	91	Occupation	1+	Plow Hero					Farm Planner	Each time you use the "Farmland" or "Cultivation" action space with the first person you place in a round, you can plow 1 additional field for 1 food.
Revised	Lookout	Corbarius Expansion	C	92	Occupation	1+	Autumn Mother					Actions Booster	Immediately before each harvest, if you have room in your house, you can take a "Family Growth" action for 3 food.
Revised	Lookout	Corbarius Expansion	C	93	Occupation	1+	Inner Districts Director					Actions Booster	Each time you use the "Forest" or "Clay Pit" accumulation space, you can place 1 stone from the general supply on the other space. If you do, you can immediately place another person.
Revised	Lookout	Corbarius Expansion	C	94	Occupation	1+	Stable Cleaner					Actions Booster	At any time, you can take the "Build Stables" action without placing a person. If you do, each stable costs you 1 wood and 1 food.
Revised	Lookout	Corbarius Expansion	C	95	Occupation	1+	Basket Weaver					Actions Booster	When you play this card, immediately build the "Basketmaker's Workshop" major improvement for 1 stone and 1 reed.
Revised	Lookout	Corbarius Expansion	C	96	Occupation	1+	Merchant					Actions Booster	Immediately after each time you take a "Major or Minor Improvement" or "Minor Improvement" action, you can pay 1 food to take the action a second time.
Revised	Lookout	Corbarius Expansion	C	97	Occupation	1+	Seed Researcher					Actions Booster	Each time any people return from both the "Grain Seeds" and "Vegetable Seeds" action spaces, you get 2 food and you can play 1 occupation, without paying an occupation cost.
Revised	Lookout	Corbarius Expansion	C	98	Occupation	1+	Cube Cutter					Points Provider	When you play this card, you immediately get 1 wood. In the field phase of each harvest, you can use this card to exchange exactly 1 wood and 1 food for 1 bonus point.
Revised	Lookout	Corbarius Expansion	C	99	Occupation	1+	Garden Designer					Points Provider	At the start of scoring, you can place food in empty fields. You get 1/2/3 bonus points for each field in which you place 1/4/7 food.
Revised	Lookout	Corbarius Expansion	C	100	Occupation	1+	Butler					Points Provider	If you play this card in round 11 or before, during scoring, you get 4 bonus points if you then have more rooms than people.
Revised	Lookout	Corbarius Expansion	C	101	Occupation	1+	Stall Holder					Points Provider	Once per round, if you have 0/1/2/3/4 unfenced stables on your farm, you can exchange 2 grain for 1 bonus point and 1/2/3/4/5 food.
Revised	Lookout	Corbarius Expansion	C	102	Occupation	1+	Tree Guard					Goods Provider	Each time after you use a wood accumulation space, you can place 4 wood from your supply on that space to get 2 stone, 1 clay, 1 reed, and 1 grain.
Revised	Lookout	Corbarius Expansion	C	103	Occupation	1+	Green Grocer					Goods Provider	At the start of each round, you can make exactly one of the following exchanges: 1 Cattle → 1 Vegetable; 1 Vegetable → 1 Cattle; 2 Sheep → 1 Vegetable; 1 Vegetable → 2 Sheep; 2 Food → 1 Grain; 1 Grain → 2 Food
Revised	Lookout	Corbarius Expansion	C	105	Occupation	1+	Basket Carrier					Goods Provider	Once each harvest, you can buy 1 wood, 1 reed, and 1 grain for 2 food total.
Revised	Lookout	Corbarius Expansion	C	111	Occupation	1+	Small Animal Breeder					Food Provider	Before the start of each round, if you have food equal to or higher than the current round number (e.g., 8+ food in round 8), you get 1 food.
Revised	Lookout	Corbarius Expansion	C	114	Occupation	1+	Soil Scientist					Crop Provider	Each time after you use a clay/stone accumulation space, you can place 1 stone/2 clay from your supply on the space to get 2 grain/1 vegetable, respectively.
Revised	Lookout	Corbarius Expansion	C	115	Occupation	1+	Sower					Crop Provider	Each time you build a major improvement, place 1 reed from the general supply on that card. At any time, you can move the reed to your supply or exchange it for a "Sow" action.
Revised	Lookout	Corbarius Expansion	C	116	Occupation	1+	Furniture Maker					Building Resource Provider	When you play this card, you immediately get 1 wood. Each time you play an occupation after this one, you get 1 wood for each food paid as occupation cost.
Revised	Lookout	Corbarius Expansion	C	117	Occupation	1+	Legworker					Building Resource Provider	Each time you use an action space that is orthogonally adjacent to another action space occupied by one of your people, you get 1 wood.
Revised	Lookout	Corbarius Expansion	C	120	Occupation	1+	Agricultural Labourer					Building Resource Provider	Place 8 clay on this card. For each grain you obtain, you also get 1 clay from this card.
Revised	Lookout	Corbarius Expansion	C	124	Occupation	1+	Stone Importer					Building Resource Provider	In the breeding phase of the 1st/2nd/3rd/4th/5th/6th harvest, you can use this card to buy exactly 2 stone for 2/2/3/3/4/1 food.
Revised	Lookout	Corbarius Expansion	C	125	Occupation	1+	Nightworker					Building Resource Provider	Before the start of each work phase, you can place a person on an accumulation space of a building resource not in your supply. (Then proceed with the start player.)
Revised	Lookout	Corbarius Expansion	C	127	Occupation	3+	Lover					Farm Planner	When you play this card, immediately pay an amount of food equal to the number of complete rounds left to play to take a "Family Growth Even without Room" action.
Revised	Lookout	Corbarius Expansion	C	128	Occupation	3+	Wooden Hut Extender					Farm Planner	Wood rooms now cost you 1 reed, and additionally 5 wood through round 5, 4 wood in rounds 6 and 7, and 3 wood in round 8 and later.
Revised	Lookout	Corbarius Expansion	C	129	Occupation	3+	Second Spouse					Actions Booster	You can use the "Urgent Wish for Children" action space (from round 12-13) even if it is occupied by the first person another player placed.
Revised	Lookout	Corbarius Expansion	C	130	Occupation	3+	Outskirts Director					Actions Booster	Each time you use the "Grove" or "Hollow" accumulation space, you can place 2 reed from the general supply on the other space. If you do, you can immediately place another person.
Revised	Lookout	Corbarius Expansion	C	131	Occupation	3+	Private Teacher					Actions Booster	Each time you use the "Grain Seeds" action space when any "Lessons" action space is occupied, you can also play an occupation for an occupation cost of 1 food.
Revised	Lookout	Corbarius Expansion	C	132	Occupation	3+	Timber Shingle Maker					Points Provider	When you renovate to stone, you can place up to 1 wood from your supply in each of your rooms. During scoring, each such wood is worth 1 bonus point.
Revised	Lookout	Corbarius Expansion	C	133	Occupation	3+	Soldier					Points Provider	During scoring, you get 1 bonus point for each stone-wood pair in your supply. You cannot score additional points for the resources scored with this card.
Revised	Lookout	Corbarius Expansion	C	134	Occupation	3+	Cow Prince					Points Provider	During scoring, you get 1 bonus point for each space in your farmyard (including rooms) holding at least 1 cattle.
Revised	Lookout	Corbarius Expansion	C	136	Occupation	3+	Ranch Provost					Points Provider	If there are still 3/6/9 complete rounds left to play, you immediately get 2/3/4 wood. During scoring, each player with a pasture of highest capacity gets 3 bonus points.
Revised	Lookout	Corbarius Expansion	C	137	Occupation	3+	Charcoal Burner					Goods Provider	Each time any player (including you) plays or builds a cooking improvement, you get 1 wood and 1 food.
Revised	Lookout	Corbarius Expansion	C	138	Occupation	3+	Animal Feeder					Goods Provider	On the "Day Laborer" action space, you also get your choice of 1 sheep or 1 grain. Instead of that good, you can buy 1 wild boar for 1 food or 1 cattle for 2 food.
Revised	Lookout	Corbarius Expansion	C	139	Occupation	3+	Basketmaker's Wife					Food Provider	When you play this card, you immediately get 1 reed and 1 food. At any time, you can turn 1 reed into 2 food.
Revised	Lookout	Corbarius Expansion	C	140	Occupation	3+	Packaging Artist					Food Provider	When you play this card, you immediately get 1 grain. Each time you get a "Minor Improvement" action, you can take a "Bake Bread" action instead.
Revised	Lookout	Corbarius Expansion	C	141	Occupation	3+	Sheep Provider					Crop Provider	Each time any player (including you) uses the "Sheep Market" accumulation space, you get 1 grain.
Revised	Lookout	Corbarius Expansion	C	143	Occupation	3+	Stone Buyer					Actions Booster	When you play this card, you can immediately buy exactly 2 stone for 1 food. From the next round on, one per round, you can buy 1 stone for 2 food.
Revised	Lookout	Corbarius Expansion	C	145	Occupation	3+	Forest Reviewer					Actions Booster	Each time after any player (including you) uses the unoccupied "Grove" or "Forest" accumulation space while the other of the two is occupied, you get 1 reed.
Revised	Lookout	Corbarius Expansion	C	146	Occupation	3+	Workshop Assistant					Actions Booster	Place a unique pair of different building resources on each of your improvements. Each time another player renovates, you may move one such pair to your supply.
Revised	Lookout	Corbarius Expansion	C	148	Occupation	4+	Mud Wallower					Farm Planner	Each time you use an accumulation space, place 1 clay from the general supply on this card. You must immediately exchange 4 clay on this card for 1 wild boar, held by this card.
Revised	Lookout	Corbarius Expansion	C	149	Occupation	4+	Resource Recycler					Farm Planner	Each time another player renovates to stone, if you live in a clay house, you can pay 2 food to build a clay room at no additional cost.
Revised	Lookout	Corbarius Expansion	C	150	Occupation	4+	Parrot Breeder					Actions Booster	On your turn, if you pay 1 grain to the general supply, you can use the same action space that the player to your right has just used on their turn.
Revised	Lookout	Corbarius Expansion	C	151	Occupation	4+	Sowing Director					Actions Booster	Each time after another player uses the "Grain Utilization" action space, you get a "Sow" action.
Revised	Lookout	Corbarius Expansion	C	152	Occupation	4+	Puppeteer					Actions Booster	Each time another player uses the "Traveling Players" accumulation space, you can pay them 1 food to immediately play an occupation without paying an occupation cost.
Revised	Lookout	Corbarius Expansion	C	154	Occupation	4+	Twin Researcher					Points Provider	Each time you use one of the two accumulation spaces for the same type of good containing exactly the same number of goods, you can also buy 1 bonus point for 1 food.
Revised	Lookout	Corbarius Expansion	C	155	Occupation	4+	Food Distributor					Goods Provider	When you play this card, you immediately get 1 grain and, at the start of this returning home phase, an amount of food equal to the number of occupied action space cards.
Revised	Lookout	Corbarius Expansion	C	156	Occupation	4+	Hoof Caregiver					Goods Provider	Immediately add 1 cattle from the general supply to the "Cattle Market" accumulation space. Afterward, you get 1 grain plus 1 food for each cattle on "Cattle Market".
Revised	Lookout	Corbarius Expansion	C	157	Occupation	4+	Resource Analyzer					Food Provider	Before the start of each round, if you have more building resources than all other players of at least two types, you get 1 food.
Revised	Lookout	Corbarius Expansion	C	158	Occupation	4+	Forest Campaigner					Food Provider	Each time before you place a person, if there are at least 8 wood total on accumulation spaces, you get 1 food.
Revised	Lookout	Corbarius Expansion	C	159	Occupation	4+	Fisherman's Friend					Food Provider	At the start of each round, if there is more food on the "Traveling Players" than on the "Fishing" accumulation space, you get the difference from the general supply.
Revised	Lookout	Corbarius Expansion	C	160	Occupation	4+	Outrider					Crop Provider	Each time before you use the action space on the most recently revealed action space card (after it has been placed on the round space), you get 1 grain.
Revised	Lookout	Corbarius Expansion	C	161	Occupation	4+	Potato Digger					Crop Provider	When you play this card, if you have at least 2/4/5 unplanted field tiles, you immediately get 1/2/3 vegetables.
Revised	Lookout	Corbarius Expansion	C	162	Occupation	4+	Forest Owner					Actions Booster	This card is an action space for all. If another player uses it, they get 3 wood and must give you 1 wood from the general supply. If you use it, you get 4 wood.
Revised	Lookout	Corbarius Expansion	C	163	Occupation	4+	Material Deliveryman					Actions Booster	Each time any player (including you) takes 5/6/7/8+ goods from an accumulation space, you get 1 wood/clay/reed/stone from the general supply.
Revised	Lookout	Corbarius Expansion	C	164	Occupation	4+	German Heath Keeper					Livestock Provider	Each time any player (including you) uses the "Pig Market" accumulation space, you get 1 sheep from the general supply.
Revised	Lookout	Corbarius Expansion	C	165	Occupation	4+	Game Catcher					Livestock Provider	When you play this card, pay 1 food for each remaining harvest to immediately get 1 cattle and 1 wild boar.
Revised	Lookout	Corbarius Expansion	C	168	Occupation	4+	Animal Catcher					Livestock Provider	Each time you use the "Day Laborer" action space, instead of 2 food, you can get 3 different animals from the general supply. If you do, you must pay 1 food each harvest left to play.
Revised	Lookout	Dulcinaria Expansion	D	85	Occupation	1+	Reader					Farm Planner	As soon as you have 6 occupations in front of you (including this one), this cards provides room for one person. In the draft variant, you need 7 occupations to play this.
